cas_rn,analyte_name,synonym,synonym_normalized
59401-04-6,Dimethylthiophosphate,hydroxy-dimethoxy-sulfanylidenephosphorane,hydroxy-dimethoxy-sulfanylidenephosphorane
59401-04-6,Dimethylthiophosphate,DZZ,dzz
59401-04-6,Dimethylthiophosphate,"O,O-Dimethyl, O-hydrogen phosphorothioate-","o,o-dimethyl, o-hydrogen phosphorothioate-"
59401-04-6,Dimethylthiophosphate,CS-0715897,cs-0715897
59401-04-6,Dimethylthiophosphate,NS00067290,ns00067290
59401-04-6,Dimethylthiophosphate,EN300-2034696,en300-2034696
59401-04-6,Dimethylthiophosphate,Q27095433,q27095433
756-80-9,Dimethyldithiophosphate,756-80-9,756-80-9
756-80-9,Dimethyldithiophosphate,"O,O-DIMETHYL DITHIOPHOSPHATE","o,o-dimethyl dithiophosphate"
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyldithiophosphate","o,o-dimethyldithiophosphate"
756-80-9,Dimethyldithiophosphate,Dimethyldithiophosphoric acid,dimethyldithiophosphoric acid
756-80-9,Dimethyldithiophosphate,Dimethyl phosphodithionate,dimethyl phosphodithionate
756-80-9,Dimethyldithiophosphate,Dimethyl phosphorodithioate,dimethyl phosphorodithioate
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyl dithiophosphoric acid","o,o-dimethyl dithiophosphoric acid"
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyl phosphorodithioic acid","o,o-dimethyl phosphorodithioic acid"
756-80-9,Dimethyldithiophosphate,4K09JRW4Z6,4k09jrw4z6
756-80-9,Dimethyldithiophosphate,DTXSID5027306,dtxsid5027306
756-80-9,Dimethyldithiophosphate,"Kyselina O,O-dimethyldithiofosforcna","kyselina o,o-dimethyldithiofosforcna"
756-80-9,Dimethyldithiophosphate,DMDTP,dmdtp
756-80-9,Dimethyldithiophosphate,RefChem:855038,refchem:855038
756-80-9,Dimethyldithiophosphate,DTXCID707306,dtxcid707306
756-80-9,Dimethyldithiophosphate,212-053-9,212-053-9
756-80-9,Dimethyldithiophosphate,"O,O-dimethyl phosphorodithioate","o,o-dimethyl phosphorodithioate"
756-80-9,Dimethyldithiophosphate,Dimethylphosphorodithioate,dimethylphosphorodithioate
756-80-9,Dimethyldithiophosphate,Dimethyldithiophosphate,dimethyldithiophosphate
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyl hydrogen dithiophosphate","o,o-dimethyl hydrogen dithiophosphate"
756-80-9,Dimethyldithiophosphate,"O,O-Dimethylphosphorodithioate","o,o-dimethylphosphorodithioate"
756-80-9,Dimethyldithiophosphate,"O,O'-Dimethyl Dithiophosphate","o,o'-dimethyl dithiophosphate"
756-80-9,Dimethyldithiophosphate,"Phosphorodithioic acid, O,O-dimethyl ester","phosphorodithioic acid, o,o-dimethyl ester"
756-80-9,Dimethyldithiophosphate,dimethoxy-sulfanyl-sulfanylidene-lambda5-phosphane,dimethoxy-sulfanyl-sulfanylidene-lambda5-phosphane
756-80-9,Dimethyldithiophosphate,MFCD00127999,mfcd00127999
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyl hydrogen phosphorodithioate","o,o-dimethyl hydrogen phosphorodithioate"
756-80-9,Dimethyldithiophosphate,dimethyl dithiophosphoric acid,dimethyl dithiophosphoric acid
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyl Dithiophosphate (~90%)","o,o-dimethyl dithiophosphate (~90%)"
756-80-9,Dimethyldithiophosphate,Di(methyl)dithiophosphoric acid,di(methyl)dithiophosphoric acid
756-80-9,Dimethyldithiophosphate,HSDB 5750,hsdb 5750
756-80-9,Dimethyldithiophosphate,EINECS 212-053-9,einecs 212-053-9
756-80-9,Dimethyldithiophosphate,"O,O'-Dimethyl hydrogen dithiophosphate","o,o'-dimethyl hydrogen dithiophosphate"
756-80-9,Dimethyldithiophosphate,Kwas dwumetylo-dwutiofosforowy [Polish],kwas dwumetylo-dwutiofosforowy [polish]
756-80-9,Dimethyldithiophosphate,BRN 0635993,brn 0635993
756-80-9,Dimethyldithiophosphate,UNII-4K09JRW4Z6,unii-4k09jrw4z6
756-80-9,Dimethyldithiophosphate,Kwas dwumetylo-dwutiofosforowy,kwas dwumetylo-dwutiofosforowy
756-80-9,Dimethyldithiophosphate,C2H7O2PS2,c2h7o2ps2
756-80-9,Dimethyldithiophosphate,"Kyselina O,O-dimethyldithiofosforcna [Czech]","kyselina o,o-dimethyldithiofosforcna [czech]"
756-80-9,Dimethyldithiophosphate,CZGGKXNYNPJFAX-UHFFFAOYSA-N,czggkxnynpjfax-uhfffaoysa-n
756-80-9,Dimethyldithiophosphate,"Methyl Phosphorodithioate; O,O-Dimethyl Dithiophosphoric Acid; O,O-Dimethyl Phosphorodithioate; O,O-Dimethyl Phosphorodithioic Acid; O,O'-Dimethyl Hydrogen Dithiophosphate; O,O-Dimethyl S-Hydrogen Phosphorodithioate","methyl phosphorodithioate; o,o-dimethyl dithiophosphoric acid; o,o-dimethyl phosphorodithioate; o,o-dimethyl phosphorodithioic acid; o,o'-dimethyl hydrogen dithiophosphate; o,o-dimethyl s-hydrogen phosphorodithioate"
756-80-9,Dimethyldithiophosphate,"Phosphorodithioic acid,O,O-dimethyl ester","phosphorodithioic acid,o,o-dimethyl ester"
756-80-9,Dimethyldithiophosphate,dimethoxy-sulfanyl-thioxo-$l^{5}-phosphane,dimethoxy-sulfanyl-thioxo-$l^{5}-phosphane
756-80-9,Dimethyldithiophosphate,EC 212-053-9,ec 212-053-9
756-80-9,Dimethyldithiophosphate,dimethyl phosphorodithioic acid,dimethyl phosphorodithioic acid
756-80-9,Dimethyldithiophosphate,SCHEMBL398727,schembl398727
756-80-9,Dimethyldithiophosphate,CHEBI:166461,chebi:166461
756-80-9,Dimethyldithiophosphate,BCP22577,bcp22577
756-80-9,Dimethyldithiophosphate,"O,O-dimethyl sulfanylphosphonothioate","o,o-dimethyl sulfanylphosphonothioate"
756-80-9,Dimethyldithiophosphate,AKOS006346194,akos006346194
756-80-9,Dimethyldithiophosphate,"DIMETHYL PHOSPHORODITHIOATE, O,O-","dimethyl phosphorodithioate, o,o-"
756-80-9,Dimethyldithiophosphate,FD152851,fd152851
756-80-9,Dimethyldithiophosphate,dimethoxy-sulfanyl-thioxo-lambda5-phosphane,dimethoxy-sulfanyl-thioxo-lambda5-phosphane
756-80-9,Dimethyldithiophosphate,"O,O-dimethyl S-hydrogen phosphorodithioate","o,o-dimethyl s-hydrogen phosphorodithioate"
756-80-9,Dimethyldithiophosphate,"O,O-DIMETHYL DITHIOPHOSPHATE [HSDB]","o,o-dimethyl dithiophosphate [hsdb]"
756-80-9,Dimethyldithiophosphate,CS-0435955,cs-0435955
756-80-9,Dimethyldithiophosphate,D5602,d5602
756-80-9,Dimethyldithiophosphate,NS00001716,ns00001716
756-80-9,Dimethyldithiophosphate,EN300-92396,en300-92396
756-80-9,Dimethyldithiophosphate,dimethoxy-sulanyl-sulanylidene-lambda5-phosphane,dimethoxy-sulanyl-sulanylidene-lambda5-phosphane
756-80-9,Dimethyldithiophosphate,T72912,t72912
756-80-9,Dimethyldithiophosphate,756D809,756d809
756-80-9,Dimethyldithiophosphate,Q17190515,q17190515
756-80-9,Dimethyldithiophosphate,"O,O-Dimethyl hydrogen dithiophosphate;Phosphorodithioic acid O,O-dimethylester","o,o-dimethyl hydrogen dithiophosphate;phosphorodithioic acid o,o-dimethylester"
3739-38-6,3-phenoxybenzoic acid,3-Phenoxybenzoic acid,3-phenoxybenzoic acid
3739-38-6,3-phenoxybenzoic acid,3739-38-6,3739-38-6
3739-38-6,3-phenoxybenzoic acid,m-Phenoxybenzoic acid,m-phenoxybenzoic acid
3739-38-6,3-phenoxybenzoic acid,"Benzoic acid, 3-phenoxy-","benzoic acid, 3-phenoxy-"
3739-38-6,3-phenoxybenzoic acid,3-PBA,3-pba
3739-38-6,3-phenoxybenzoic acid,"BENZOIC ACID, m-PHENOXY-","benzoic acid, m-phenoxy-"
3739-38-6,3-phenoxybenzoic acid,m-(phenyloxy)benzoic acid,m-(phenyloxy)benzoic acid
3739-38-6,3-phenoxybenzoic acid,DTXSID1038321,dtxsid1038321
3739-38-6,3-phenoxybenzoic acid,CHEBI:72631,chebi:72631
3739-38-6,3-phenoxybenzoic acid,69DC2655VH,69dc2655vh
3739-38-6,3-phenoxybenzoic acid,DTXCID9018321,dtxcid9018321
3739-38-6,3-phenoxybenzoic acid,RefChem:504780,refchem:504780
3739-38-6,3-phenoxybenzoic acid,223-121-2,223-121-2
3739-38-6,3-phenoxybenzoic acid,3-Carboxydiphenyl ether,3-carboxydiphenyl ether
3739-38-6,3-phenoxybenzoic acid,MFCD00002498,mfcd00002498
3739-38-6,3-phenoxybenzoic acid,M-PHENOXYBENZOIC ACID FOR CIS-ISOMER,m-phenoxybenzoic acid for cis-isomer
3739-38-6,3-phenoxybenzoic acid,3-Phenoxy-benzoic acid,3-phenoxy-benzoic acid
3739-38-6,3-phenoxybenzoic acid,CHEMBL663,chembl663
3739-38-6,3-phenoxybenzoic acid,EINECS 223-121-2,einecs 223-121-2
3739-38-6,3-phenoxybenzoic acid,BRN 2105574,brn 2105574
3739-38-6,3-phenoxybenzoic acid,UNII-69DC2655VH,unii-69dc2655vh
3739-38-6,3-phenoxybenzoic acid,pyrethroid TP,pyrethroid tp
3739-38-6,3-phenoxybenzoic acid,VJJ,vjj
3739-38-6,3-phenoxybenzoic acid,m-carboxydiphenyl ether,m-carboxydiphenyl ether
3739-38-6,3-phenoxybenzoic acid,m-phenoxy benzoic acid,m-phenoxy benzoic acid
3739-38-6,3-phenoxybenzoic acid,3-phenoxy benzoic acid,3-phenoxy benzoic acid
3739-38-6,3-phenoxybenzoic acid,meta-phenoxybenzoic acid,meta-phenoxybenzoic acid
3739-38-6,3-phenoxybenzoic acid,Enamine_000396,enamine_000396
3739-38-6,3-phenoxybenzoic acid,3-PBAc,3-pbac
3739-38-6,3-phenoxybenzoic acid,3-PhOC6H4COOH,3-phoc6h4cooh
3739-38-6,3-phenoxybenzoic acid,3-PhOC6H4CO2H,3-phoc6h4co2h
3739-38-6,3-phenoxybenzoic acid,Cambridge id 5155939,cambridge id 5155939
3739-38-6,3-phenoxybenzoic acid,Oprea1_360977,oprea1_360977
3739-38-6,3-phenoxybenzoic acid,CBDivE_003261,cbdive_003261
3739-38-6,3-phenoxybenzoic acid,"3-Phenoxybenzoic acid, 98%","3-phenoxybenzoic acid, 98%"
3739-38-6,3-phenoxybenzoic acid,SCHEMBL128732,schembl128732
3739-38-6,3-phenoxybenzoic acid,AC1Q733C,ac1q733c
3739-38-6,3-phenoxybenzoic acid,orb1694650,orb1694650
3739-38-6,3-phenoxybenzoic acid,SCHEMBL2263465,schembl2263465
3739-38-6,3-phenoxybenzoic acid,SCHEMBL4900017,schembl4900017
3739-38-6,3-phenoxybenzoic acid,SCHEMBL5504156,schembl5504156
3739-38-6,3-phenoxybenzoic acid,Jsp006612,jsp006612
3739-38-6,3-phenoxybenzoic acid,"PHENOXYBENZOIC ACID, 3-","phenoxybenzoic acid, 3-"
3739-38-6,3-phenoxybenzoic acid,SCHEMBL29522837,schembl29522837
3739-38-6,3-phenoxybenzoic acid,diphenyl ether 3-carboxylic acid,diphenyl ether 3-carboxylic acid
3739-38-6,3-phenoxybenzoic acid,HMS1395B22,hms1395b22
3739-38-6,3-phenoxybenzoic acid,HMS5086N04,hms5086n04
3739-38-6,3-phenoxybenzoic acid,AMY28526,amy28526
3739-38-6,3-phenoxybenzoic acid,KS-00000GU7,ks-00000gu7
3739-38-6,3-phenoxybenzoic acid,MSK20818,msk20818
3739-38-6,3-phenoxybenzoic acid,Tox21_300610,tox21_300610
3739-38-6,3-phenoxybenzoic acid,BBL104374,bbl104374
3739-38-6,3-phenoxybenzoic acid,BDBM50060998,bdbm50060998
3739-38-6,3-phenoxybenzoic acid,s3597,s3597
3739-38-6,3-phenoxybenzoic acid,SBB052705,sbb052705
3739-38-6,3-phenoxybenzoic acid,STL262700,stl262700
3739-38-6,3-phenoxybenzoic acid,AKOS001026974,akos001026974
3739-38-6,3-phenoxybenzoic acid,AS00817,as00817
3739-38-6,3-phenoxybenzoic acid,CS-W014941,cs-w014941
3739-38-6,3-phenoxybenzoic acid,FP59793,fp59793
3739-38-6,3-phenoxybenzoic acid,HY-W014225,hy-w014225
3739-38-6,3-phenoxybenzoic acid,DIPHENYL ETHER-3-CARBOXYLIC ACID,diphenyl ether-3-carboxylic acid
3739-38-6,3-phenoxybenzoic acid,TRA-0184466,tra-0184466
3739-38-6,3-phenoxybenzoic acid,NCGC00248105-01,ncgc00248105-01
3739-38-6,3-phenoxybenzoic acid,NCGC00254257-01,ncgc00254257-01
3739-38-6,3-phenoxybenzoic acid,AC-10910,ac-10910
3739-38-6,3-phenoxybenzoic acid,BP-11457,bp-11457
3739-38-6,3-phenoxybenzoic acid,SY045836,sy045836
3739-38-6,3-phenoxybenzoic acid,TS-03060,ts-03060
3739-38-6,3-phenoxybenzoic acid,CAS-3739-38-6,cas-3739-38-6
3739-38-6,3-phenoxybenzoic acid,DB-049102,db-049102
3739-38-6,3-phenoxybenzoic acid,NS00000279,ns00000279
3739-38-6,3-phenoxybenzoic acid,P1253,p1253
3739-38-6,3-phenoxybenzoic acid,ST45244350,st45244350
3739-38-6,3-phenoxybenzoic acid,EN300-16783,en300-16783
3739-38-6,3-phenoxybenzoic acid,F14689,f14689
3739-38-6,3-phenoxybenzoic acid,739P386,739p386
3739-38-6,3-phenoxybenzoic acid,AE-641/02381052,ae-641/02381052
3739-38-6,3-phenoxybenzoic acid,F791355,f791355
3739-38-6,3-phenoxybenzoic acid,SR-01000197248,sr-01000197248
3739-38-6,3-phenoxybenzoic acid,SR-01000197248-1,sr-01000197248-1
3739-38-6,3-phenoxybenzoic acid,Q26840945,q26840945
3739-38-6,3-phenoxybenzoic acid,Z56777879,z56777879
3739-38-6,3-phenoxybenzoic acid,"3-Phenoxybenzoic acid, PESTANAL(R), analytical standard","3-phenoxybenzoic acid, pestanal(r), analytical standard"
3739-38-6,3-phenoxybenzoic acid,"InChI=1/C13H10O3/c14-13(15)10-5-4-8-12(9-10)16-11-6-2-1-3-7-11/h1-9H,(H,14,15","inchi=1/c13h10o3/c14-13(15)10-5-4-8-12(9-10)16-11-6-2-1-3-7-11/h1-9h,(h,14,15"
90-43-7,O-Phenyl phenol,2-Phenylphenol,2-phenylphenol
90-43-7,O-Phenyl phenol,2-Hydroxybiphenyl,2-hydroxybiphenyl
90-43-7,O-Phenyl phenol,90-43-7,90-43-7
90-43-7,O-Phenyl phenol,O-PHENYLPHENOL,o-phenylphenol
90-43-7,O-Phenyl phenol,Biphenyl-2-ol,biphenyl-2-ol
90-43-7,O-Phenyl phenol,2-Biphenylol,2-biphenylol
90-43-7,O-Phenyl phenol,o-Hydroxybiphenyl,o-hydroxybiphenyl
90-43-7,O-Phenyl phenol,o-Hydroxydiphenyl,o-hydroxydiphenyl
90-43-7,O-Phenyl phenol,2-Hydroxydiphenyl,2-hydroxydiphenyl
90-43-7,O-Phenyl phenol,o-Phenyl phenol,o-phenyl phenol
90-43-7,O-Phenyl phenol,Orthoxenol,orthoxenol
90-43-7,O-Phenyl phenol,o-Diphenylol,o-diphenylol
90-43-7,O-Phenyl phenol,Orthophenylphenol,orthophenylphenol
90-43-7,O-Phenyl phenol,Dowicide 1,dowicide 1
90-43-7,O-Phenyl phenol,Torsite,torsite
90-43-7,O-Phenyl phenol,o-Xenol,o-xenol
90-43-7,O-Phenyl phenol,"[1,1'-Biphenyl]-2-ol","[1,1'-biphenyl]-2-ol"
90-43-7,O-Phenyl phenol,o-Biphenylol,o-biphenylol
90-43-7,O-Phenyl phenol,Preventol O extra,preventol o extra
90-43-7,O-Phenyl phenol,Nectryl,nectryl
90-43-7,O-Phenyl phenol,Orthohydroxydiphenyl,orthohydroxydiphenyl
90-43-7,O-Phenyl phenol,Tumescal OPE,tumescal ope
90-43-7,O-Phenyl phenol,Remol TRF,remol trf
90-43-7,O-Phenyl phenol,"Phenol, o-phenyl-","phenol, o-phenyl-"
90-43-7,O-Phenyl phenol,Tetrosin oe,tetrosin oe
90-43-7,O-Phenyl phenol,"(1,1'-Biphenyl)-2-ol","(1,1'-biphenyl)-2-ol"
90-43-7,O-Phenyl phenol,2-Fenylfenol,2-fenylfenol
90-43-7,O-Phenyl phenol,2-Hydroxybifenyl,2-hydroxybifenyl
90-43-7,O-Phenyl phenol,o-Xonal,o-xonal
90-43-7,O-Phenyl phenol,Invalon OP,invalon op
90-43-7,O-Phenyl phenol,1-Hydroxy-2-phenylbenzene,1-hydroxy-2-phenylbenzene
90-43-7,O-Phenyl phenol,Anthrapole 73,anthrapole 73
90-43-7,O-Phenyl phenol,"Biphenyl, 2-hydroxy-","biphenyl, 2-hydroxy-"
90-43-7,O-Phenyl phenol,Usaf ek-2219,usaf ek-2219
90-43-7,O-Phenyl phenol,Kiwi lustr 277,kiwi lustr 277
90-43-7,O-Phenyl phenol,"1,1'-Biphenyl-2-ol","1,1'-biphenyl-2-ol"
90-43-7,O-Phenyl phenol,"(1,1-Biphenyl)-2-ol","(1,1-biphenyl)-2-ol"
90-43-7,O-Phenyl phenol,Phenyl-2 phenol,phenyl-2 phenol
90-43-7,O-Phenyl phenol,orthohydroxydipbenyl,orthohydroxydipbenyl
90-43-7,O-Phenyl phenol,Dowicide 1 antimicrobial,dowicide 1 antimicrobial
90-43-7,O-Phenyl phenol,Hydroxybiphenyl,hydroxybiphenyl
90-43-7,O-Phenyl phenol,NCI-C50351,nci-c50351
90-43-7,O-Phenyl phenol,ortho-phenylphenate,ortho-phenylphenate
90-43-7,O-Phenyl phenol,DTXSID2021151,dtxsid2021151
90-43-7,O-Phenyl phenol,CHEBI:17043,chebi:17043
90-43-7,O-Phenyl phenol,D343Z75HT8,d343z75ht8
90-43-7,O-Phenyl phenol,NSC-1548,nsc-1548
90-43-7,O-Phenyl phenol,E231,e231
90-43-7,O-Phenyl phenol,DTXCID201151,dtxcid201151
90-43-7,O-Phenyl phenol,sodium ortho-phenylphenol,sodium ortho-phenylphenol
90-43-7,O-Phenyl phenol,RefChem:478206,refchem:478206
90-43-7,O-Phenyl phenol,201-993-5,201-993-5
90-43-7,O-Phenyl phenol,oXenol,oxenol
90-43-7,O-Phenyl phenol,Biphenylol,biphenylol
90-43-7,O-Phenyl phenol,Phenylphenol,phenylphenol
90-43-7,O-Phenyl phenol,ortho-Phenylphenol,ortho-phenylphenol
90-43-7,O-Phenyl phenol,2-Phenyl phenol,2-phenyl phenol
90-43-7,O-Phenyl phenol,2-hydroxy biphenyl,2-hydroxy biphenyl
90-43-7,O-Phenyl phenol,Hydroxdiphenyl,hydroxdiphenyl
90-43-7,O-Phenyl phenol,"o-Phenylphenol, cosmetic grade","o-phenylphenol, cosmetic grade"
90-43-7,O-Phenyl phenol,Orthophenyl phenol,orthophenyl phenol
90-43-7,O-Phenyl phenol,Dowicide,dowicide
90-43-7,O-Phenyl phenol,Hydroxy-2-phenylbenzene,hydroxy-2-phenylbenzene
90-43-7,O-Phenyl phenol,Nipacide OPP,nipacide opp
90-43-7,O-Phenyl phenol,NSC 1548,nsc 1548
90-43-7,O-Phenyl phenol,"2-Hydroxy-1,1'-biphenyl","2-hydroxy-1,1'-biphenyl"
90-43-7,O-Phenyl phenol,MFCD00002208,mfcd00002208
90-43-7,O-Phenyl phenol,CHEMBL108829,chembl108829
90-43-7,O-Phenyl phenol,Dowicide A,dowicide a
90-43-7,O-Phenyl phenol,Biphenyl-2-o1,biphenyl-2-o1
90-43-7,O-Phenyl phenol,2-Fenylfenol [Czech],2-fenylfenol [czech]
90-43-7,O-Phenyl phenol,o-phenylphenate,o-phenylphenate
90-43-7,O-Phenyl phenol,Caswell No. 623AA,caswell no. 623aa
90-43-7,O-Phenyl phenol,2-Hydroxybifenyl [Czech],2-hydroxybifenyl [czech]
90-43-7,O-Phenyl phenol,CAS-90-43-7,cas-90-43-7
90-43-7,O-Phenyl phenol,OPP [pesticide],opp [pesticide]
90-43-7,O-Phenyl phenol,2-Phenylphenol [BSI:ISO],2-phenylphenol [bsi:iso]
90-43-7,O-Phenyl phenol,CCRIS 1388,ccris 1388
90-43-7,O-Phenyl phenol,Phenyl-2 phenol [ISO-French],phenyl-2 phenol [iso-french]
90-43-7,O-Phenyl phenol,HSDB 1753,hsdb 1753
90-43-7,O-Phenyl phenol,EINECS 201-993-5,einecs 201-993-5
90-43-7,O-Phenyl phenol,EPA Pesticide Chemical Code 064103,epa pesticide chemical code 064103
90-43-7,O-Phenyl phenol,BRN 0606907,brn 0606907
90-43-7,O-Phenyl phenol,Stellisept,stellisept
90-43-7,O-Phenyl phenol,Rotoline,rotoline
90-43-7,O-Phenyl phenol,UNII-D343Z75HT8,unii-d343z75ht8
90-43-7,O-Phenyl phenol,o-phenyl-phenol,o-phenyl-phenol
90-43-7,O-Phenyl phenol,AI3-00062,ai3-00062
90-43-7,O-Phenyl phenol,2-phenyl-phenol,2-phenyl-phenol
90-43-7,O-Phenyl phenol,Tetrosin OE-N,tetrosin oe-n
90-43-7,O-Phenyl phenol,Amocid (TN),amocid (tn)
90-43-7,O-Phenyl phenol,Preventol 3041,preventol 3041
90-43-7,O-Phenyl phenol,ORTOFENILFENOL,ortofenilfenol
90-43-7,O-Phenyl phenol,Phenylphenol (ortho-),phenylphenol (ortho-)
90-43-7,O-Phenyl phenol,"2-Phenylphenol, 99%","2-phenylphenol, 99%"
90-43-7,O-Phenyl phenol,2-HYDROXYBIPHENYL (2-PHENYLPHENOL),2-hydroxybiphenyl (2-phenylphenol)
90-43-7,O-Phenyl phenol,OPP?,opp?
90-43-7,O-Phenyl phenol,"PHENYLPHENOL, O-","phenylphenol, o-"
90-43-7,O-Phenyl phenol,WLN: QR BR,wln: qr br
90-43-7,O-Phenyl phenol,ORTHO PHENYL PHENOL,ortho phenyl phenol
90-43-7,O-Phenyl phenol,EC 201-993-5,ec 201-993-5
90-43-7,O-Phenyl phenol,"[1,1-Biphenyl]-2-yloxy","[1,1-biphenyl]-2-yloxy"
90-43-7,O-Phenyl phenol,O-PHENYLPHENOL [MI],o-phenylphenol [mi]
90-43-7,O-Phenyl phenol,"2-Phenylphenol, BSI, ISO","2-phenylphenol, bsi, iso"
90-43-7,O-Phenyl phenol,SCHEMBL29811,schembl29811
90-43-7,O-Phenyl phenol,SCHEMBL60313,schembl60313
90-43-7,O-Phenyl phenol,4-06-00-04579 (Beilstein Handbook Reference),4-06-00-04579 (beilstein handbook reference)
90-43-7,O-Phenyl phenol,MLS002415765,mls002415765
90-43-7,O-Phenyl phenol,2-PHENYLPHENOL [ISO],2-phenylphenol [iso]
90-43-7,O-Phenyl phenol,BIDD:ER0664,bidd:er0664
90-43-7,O-Phenyl phenol,SCHEMBL159940,schembl159940
90-43-7,O-Phenyl phenol,SCHEMBL534251,schembl534251
90-43-7,O-Phenyl phenol,SCHEMBL707769,schembl707769
90-43-7,O-Phenyl phenol,"[1,1''-biphenyl]-2-ol","[1,1''-biphenyl]-2-ol"
90-43-7,O-Phenyl phenol,2-PHENYLPHENOL [FHFI],2-phenylphenol [fhfi]
90-43-7,O-Phenyl phenol,2-PHENYLPHENOL [HSDB],2-phenylphenol [hsdb]
90-43-7,O-Phenyl phenol,2-Hydroxybiphenyl;2-Biphenylol,2-hydroxybiphenyl;2-biphenylol
90-43-7,O-Phenyl phenol,SCHEMBL1451053,schembl1451053
90-43-7,O-Phenyl phenol,SCHEMBL1501857,schembl1501857
90-43-7,O-Phenyl phenol,SCHEMBL2196851,schembl2196851
90-43-7,O-Phenyl phenol,SCHEMBL6607387,schembl6607387
90-43-7,O-Phenyl phenol,SCHEMBL7803278,schembl7803278
90-43-7,O-Phenyl phenol,SCHEMBL29360750,schembl29360750
90-43-7,O-Phenyl phenol,FEMA 3959,fema 3959
90-43-7,O-Phenyl phenol,"2-Phenylphenol, >=99%, FG","2-phenylphenol, >=99%, fg"
90-43-7,O-Phenyl phenol,MSK2534,msk2534
90-43-7,O-Phenyl phenol,NSC1548,nsc1548
90-43-7,O-Phenyl phenol,ORTHO-PHENYLPHENOL [IARC],ortho-phenylphenol [iarc]
90-43-7,O-Phenyl phenol,ORTHOPHENYLPHENOL [MART.],orthophenylphenol [mart.]
90-43-7,O-Phenyl phenol,ORTHOPHENYLPHENOL [WHO-DD],orthophenylphenol [who-dd]
90-43-7,O-Phenyl phenol,STR07240,str07240
90-43-7,O-Phenyl phenol,Tox21_202415,tox21_202415
90-43-7,O-Phenyl phenol,Tox21_300674,tox21_300674
90-43-7,O-Phenyl phenol,BDBM50308551,bdbm50308551
90-43-7,O-Phenyl phenol,ORTHOPHENYL PHENOL (E 231),orthophenyl phenol (e 231)
90-43-7,O-Phenyl phenol,SBB060430,sbb060430
90-43-7,O-Phenyl phenol,STK177354,stk177354
90-43-7,O-Phenyl phenol,AKOS000118750,akos000118750
90-43-7,O-Phenyl phenol,FP35043,fp35043
90-43-7,O-Phenyl phenol,PS-8698,ps-8698
90-43-7,O-Phenyl phenol,NCGC00091595-01,ncgc00091595-01
90-43-7,O-Phenyl phenol,NCGC00091595-02,ncgc00091595-02
90-43-7,O-Phenyl phenol,NCGC00091595-03,ncgc00091595-03
90-43-7,O-Phenyl phenol,NCGC00091595-04,ncgc00091595-04
90-43-7,O-Phenyl phenol,NCGC00091595-05,ncgc00091595-05
90-43-7,O-Phenyl phenol,NCGC00091595-06,ncgc00091595-06
90-43-7,O-Phenyl phenol,NCGC00254582-01,ncgc00254582-01
90-43-7,O-Phenyl phenol,NCGC00259964-01,ncgc00259964-01
90-43-7,O-Phenyl phenol,2-Phenylphenol 100 microg/mL in Acetone,2-phenylphenol 100 microg/ml in acetone
90-43-7,O-Phenyl phenol,AC-10362,ac-10362
90-43-7,O-Phenyl phenol,SMR000778031,smr000778031
90-43-7,O-Phenyl phenol,2-Phenylphenol 10 microg/mL in Cyclohexane,2-phenylphenol 10 microg/ml in cyclohexane
90-43-7,O-Phenyl phenol,2-Phenylphenol 1000 microg/mL in Acetone,2-phenylphenol 1000 microg/ml in acetone
90-43-7,O-Phenyl phenol,DB-258412,db-258412
90-43-7,O-Phenyl phenol,2-Phenylphenol 10 microg/mL in Acetonitrile,2-phenylphenol 10 microg/ml in acetonitrile
90-43-7,O-Phenyl phenol,NS00010901,ns00010901
90-43-7,O-Phenyl phenol,P0200,p0200
90-43-7,O-Phenyl phenol,ST50406167,st50406167
90-43-7,O-Phenyl phenol,"1,1'-BIPHENYL-2-OL; 2-PHENYLPHENOL","1,1'-biphenyl-2-ol; 2-phenylphenol"
90-43-7,O-Phenyl phenol,EN300-19380,en300-19380
90-43-7,O-Phenyl phenol,C02499,c02499
90-43-7,O-Phenyl phenol,D08367,d08367
90-43-7,O-Phenyl phenol,E79453,e79453
90-43-7,O-Phenyl phenol,SBI-0653873.0001,sbi-0653873.0001
90-43-7,O-Phenyl phenol,"2-Phenylphenol, PESTANAL(R), analytical standard","2-phenylphenol, pestanal(r), analytical standard"
90-43-7,O-Phenyl phenol,F215994,f215994
90-43-7,O-Phenyl phenol,Q209467,q209467
90-43-7,O-Phenyl phenol,SR-01000944520,sr-01000944520
90-43-7,O-Phenyl phenol,SR-01000944520-1,sr-01000944520-1
90-43-7,O-Phenyl phenol,F0001-2206,f0001-2206
90-43-7,O-Phenyl phenol,Z104473674,z104473674
90-43-7,O-Phenyl phenol,"InChI=1/C12H10O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13","inchi=1/c12h10o/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13"
90-43-7,O-Phenyl phenol,73829-47-7,73829-47-7
90-43-7,O-Phenyl phenol,CH9,ch9
